price,milage,model,make,transmission,fuel,Num_Cyl,year,body_style
15900,85297,Odyssey,Honda,Automatic,Gasoline,6,2014,Minivan
20100,8833,Rogue,Nissan,Automatic,Gasoline,4,2017,SUV
13768,87086,CR-V,Honda,Automatic,Gasoline,4,2011,SUV
19995,90932,Tundra,Toyota,Automatic,Flexible-Fuel,8,2011,Pickup
26489,18539,Pathfinder,Nissan,Automatic,Gasoline,6,2017,SUV
13960,40639,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
18300,109259,Tacoma,Toyota,Automatic,Gasoline,6,2009,Pickup
18500,56937,Accord,Honda,Automatic,Gasoline,6,2015,Sedan
15990,13692,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
19495,82091,Pilot,Honda,Automatic,Gasoline,6,2012,SUV
11800,97001,Murano,Nissan,Automatic,Gasoline,6,2010,SUV
17308,31939,Prius,Toyota,Automatic,Hybrid,4,2015,Hatchback
4400,183009,Camry,Toyota,Automatic,Gasoline,4,2008,Sedan
18998,21429,Rogue,Nissan,Automatic,Gasoline,4,2017,SUV
36021,37136,Highlander,Toyota,Automatic,Gasoline,6,2016,SUV
12990,36434,Corolla,Toyota,Automatic,Gasoline,4,2016,Sedan
7500,214794,Ridgeline,Honda,Automatic,Gasoline,6,2006,Pickup
17798,58641,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
25500,32499,Tacoma,Toyota,Automatic,Gasoline,6,2015,Pickup
21704,15068,CR-V,Honda,Automatic,Gasoline,4,2016,SUV
14980,7595,Fit,Honda,Manual,Gasoline,4,2015,Hatchback
15750,17968,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
20900,25862,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
13953,41000,Corolla,Toyota,Automatic,Gasoline,4,2017,Sedan
4920,144249,Corolla,Toyota,Automatic,Gasoline,4,2006,Sedan
15997,39851,Civic,Honda,Automatic,Gasoline,4,2015,Coupe
15091,19405,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
28239,34503,Tacoma,Toyota,Manual,Gasoline,6,2016,Pickup
21895,6355,Camry,Toyota,Automatic,Gasoline,4,2018,Sedan
16000,47039,Rogue,Nissan,Automatic,Gasoline,4,2016,SUV
21995,31119,HR-V,Honda,Automatic,Gasoline,4,2016,SUV
19539,46945,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
17519,15891,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
10668,66459,Sentra,Nissan,Automatic,Gasoline,4,2014,Sedan
24997,58000,Odyssey,Honda,Automatic,Gasoline,6,2014,Minivan
10997,78848,Civic,Honda,Automatic,Gasoline,4,2013,Sedan
32956,23408,Odyssey,Honda,Automatic,Gasoline,6,2016,Minivan
30031,8349,Highlander,Toyota,Automatic,Gasoline,6,2016,SUV
24499,29503,Sienna,Toyota,Automatic,Gasoline,6,2015,Minivan
10760,91457,Highlander,Toyota,Automatic,Gasoline,6,2006,SUV
15960,59454,Prius,Toyota,Automatic,Hybrid,4,2015,Hatchback
19595,75346,Sienna,Toyota,Automatic,Gasoline,6,2013,Minivan
31894,27356,Pilot,Honda,Automatic,Gasoline,6,2016,SUV
32980,27237,Tundra,Toyota,Automatic,Gasoline,8,2015,Pickup
26760,30960,Sienna,Toyota,Automatic,Gasoline,6,2015,Minivan
12100,13834,Sentra,Nissan,Automatic,Gasoline,4,2016,Sedan
5499,124254,Maxima,Nissan,Automatic,Gasoline,6,2007,Sedan
13900,208000,FJCruiser,Toyota,Automatic,Gasoline,6,2012,SUV
16995,43612,RAV4,Toyota,Automatic,Gasoline,4,2014,SUV
25890,46543,Venza,Toyota,Automatic,Gasoline,6,2015,Wagon
5500,155623,Civic,Honda,Automatic,Gasoline,4,2007,Sedan
18750,24537,Camry,Toyota,Automatic,Gasoline,4,2016,Sedan
11990,79758,Camry,Toyota,Automatic,Gasoline,4,2012,Sedan
21667,49986,Sienna,Toyota,Automatic,Gasoline,6,2016,Minivan
4755,145424,Altima,Nissan,Automatic,Gasoline,6,2006,Sedan
16000,52429,Camry,Toyota,Automatic,Hybrid,4,2015,Sedan
15944,41636,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
10500,104640,Murano,Nissan,Automatic,Gasoline,6,2009,SUV
25000,36925,Pathfinder,Nissan,Automatic,Gasoline,6,2017,SUV
14590,62190,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
6555,112940,Avalon,Toyota,Automatic,Gasoline,6,2005,Sedan
33184,21858,Pilot,Honda,Automatic,Gasoline,6,2016,SUV
13000,44938,Corolla,Toyota,Automatic,Gasoline,4,2016,Sedan
20899,15004,CR-V,Honda,Automatic,Gasoline,4,2016,SUV
4200,143000,Prius,Toyota,Automatic,Hybrid,4,2008,Hatchback
6200,115000,Altima,Nissan,Automatic,Gasoline,4,2010,Sedan
22709,13345,Accord,Honda,Automatic,Gasoline,4,2017,Sedan
14500,106919,Sienna,Toyota,Automatic,Gasoline,6,2011,Minivan
8790,75449,Civic,Honda,Automatic,Gasoline,4,2009,Sedan
15995,116147,FJCruiser,Toyota,Automatic,Gasoline,6,2008,SUV
18795,43473,Maxima,Nissan,Automatic,Gasoline,6,2017,Sedan
6995,75963,Versa,Nissan,Automatic,Gasoline,4,2012,Sedan
13590,77620,Accord,Honda,Automatic,Gasoline,4,2013,Sedan
14999,44518,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
20824,38542,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
28990,58222,Tundra,Toyota,Automatic,Flexible-Fuel,8,2015,Pickup
25900,42835,Highlander,Toyota,Automatic,Gasoline,6,2013,SUV
14160,23645,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
6395,90573,Frontier,Nissan,Manual,Gasoline,4,2004,Pickup
7995,152752,Element,Honda,Automatic,Gasoline,4,2008,SUV
21100,32497,Avalon,Toyota,Automatic,Gasoline,6,2014,Sedan
19529,26990,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
13286,49497,Civic,Honda,Manual,Gasoline,4,2012,Coupe
9954,143102,Pilot,Honda,Automatic,Gasoline,6,2009,SUV
23276,16718,Z,Nissan,Automatic,Gasoline,6,2016,Coupe
16413,130119,Armada,Nissan,Automatic,Gasoline,8,2011,SUV
12490,36181,Corolla,Toyota,Automatic,Gasoline,4,2013,Sedan
19800,22712,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
12700,47253,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
13500,132795,Pilot,Honda,Automatic,Gasoline,6,2011,SUV
7700,108201,Prius,Toyota,Automatic,Hybrid,4,2010,Hatchback
19500,47194,CR-V,Honda,Automatic,Gasoline,4,2014,SUV
11675,12358,Versa,Nissan,Automatic,Gasoline,4,2015,Sedan
19407,44763,Murano,Nissan,Automatic,Gasoline,6,2016,SUV
17995,44194,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
29000,52982,Armada,Nissan,Automatic,Flexible-Fuel,8,2014,SUV
13981,1890,Altima,Nissan,Automatic,Gasoline,6,2017,Sedan
29888,12204,Odyssey,Honda,Automatic,Gasoline,6,2017,Minivan
14555,108327,Sienna,Toyota,Automatic,Gasoline,6,2011,Minivan
25497,28016,Murano,Nissan,Automatic,Gasoline,6,2015,SUV
18400,39890,Maxima,Nissan,Automatic,Gasoline,6,2014,Sedan
14995,45024,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
7499,86131,Fit,Honda,Automatic,Gasoline,4,2009,Hatchback
6440,126768,Camry,Toyota,Automatic,Gasoline,4,2008,Sedan
19450,24411,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
15565,19835,Corolla,Toyota,Automatic,Gasoline,4,2017,Sedan
14943,1573,Sentra,Nissan,Automatic,Gasoline,4,2017,Sedan
21999,14806,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
20853,25634,Civic,Honda,Automatic,Gasoline,4,2016,Coupe
18495,37229,Altima,Nissan,Automatic,Gasoline,6,2017,Sedan
18331,47853,Maxima,Nissan,Automatic,Gasoline,6,2017,Sedan
11500,90077,Maxima,Nissan,Automatic,Gasoline,6,2010,Sedan
35664,24784,Highlander,Toyota,Automatic,Gasoline,6,2016,SUV
8900,97579,Camry,Toyota,Automatic,Gasoline,4,2011,Sedan
33755,8929,Odyssey,Honda,Automatic,Gasoline,6,2017,Minivan
8888,130455,CR-V,Honda,Automatic,Gasoline,4,2008,SUV
14379,39045,Corolla,Toyota,Automatic,Gasoline,4,2017,Sedan
12501,127693,Venza,Toyota,Automatic,Gasoline,6,2011,Wagon
25829,32902,CR-V,Honda,Automatic,Gasoline,4,2016,SUV
17855,84100,Highlander,Toyota,Automatic,Gasoline,6,2013,SUV
16997,88827,CR-V,Honda,Automatic,Gasoline,4,2014,SUV
9000,73285,VersaNote,Nissan,Automatic,Gasoline,4,2014,Hatchback
24400,44053,Odyssey,Honda,Automatic,Gasoline,6,2015,Minivan
20984,10703,Civic,Honda,Automatic,Gasoline,4,2017,Sedan
21050,47279,Sienna,Toyota,Automatic,Gasoline,6,2016,Minivan
22500,24139,Maxima,Nissan,Automatic,Gasoline,6,2016,Sedan
31995,32422,Tundra,Toyota,Automatic,Gasoline,8,2015,Pickup
7644,103266,Corolla,Toyota,Automatic,Gasoline,4,2009,Sedan
14915,80829,Highlander,Toyota,Automatic,Gasoline,6,2010,SUV
26980,82474,Sienna,Toyota,Automatic,Gasoline,6,2015,Minivan
22845,33998,Avalon,Toyota,Automatic,Gasoline,6,2015,Sedan
7689,97402,Sentra,Nissan,Automatic,Gasoline,4,2015,Sedan
21238,40159,Avalon,Toyota,Automatic,Gasoline,6,2015,Sedan
13256,48977,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
15119,26477,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
9200,101903,Murano,Nissan,Automatic,Gasoline,6,2010,SUV
23800,18435,Maxima,Nissan,Automatic,Gasoline,6,2016,Sedan
6495,162829,Accord,Honda,Automatic,Gasoline,4,2009,Sedan
10193,107330,Priusv,Toyota,Automatic,Hybrid,4,2012,Wagon
12821,39905,Corolla,Toyota,Automatic,Gasoline,4,2017,Sedan
15874,25923,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
13900,83346,Civic,Honda,Manual,Gasoline,4,2013,Sedan
4499,185394,Sienna,Toyota,Automatic,Gasoline,6,2008,Minivan
17984,44800,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
27795,50175,Highlander,Toyota,Automatic,Gasoline,6,2014,SUV
9995,85542,Corolla,Toyota,Automatic,Gasoline,4,2013,Sedan
15990,115707,Sienna,Toyota,Automatic,Gasoline,6,2013,Minivan
34960,32740,Highlander,Toyota,Automatic,Gasoline,6,2015,SUV
15200,49307,Maxima,Nissan,Automatic,Gasoline,6,2014,Sedan
18999,29150,Civic,Honda,Manual,Gasoline,4,2015,Sedan
19990,18318,CR-V,Honda,Automatic,Gasoline,4,2014,SUV
15899,96607,Highlander,Toyota,Automatic,Gasoline,6,2009,SUV
14590,35522,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
4500,70311,Frontier,Nissan,Manual,Gasoline,6,2002,Pickup
17960,34810,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
20476,52500,Rogue,Nissan,Automatic,Gasoline,4,2016,SUV
14794,45179,Camry,Toyota,Automatic,Gasoline,4,2016,Sedan
15808,9539,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
15460,40435,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
13763,45162,Altima,Nissan,Automatic,Gasoline,4,2017,Sedan
23750,34656,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
9980,212837,Tacoma,Toyota,Manual,Gasoline,4,2009,Pickup
24500,8450,Accord,Honda,Automatic,Gasoline,4,2017,Sedan
29460,49559,Highlander,Toyota,Automatic,Gasoline,6,2015,SUV
10900,45492,Sentra,Nissan,Automatic,Gasoline,4,2015,Sedan
18980,55445,Venza,Toyota,Automatic,Gasoline,6,2013,Wagon
24673,14678,Avalon,Toyota,Automatic,Hybrid,4,2015,Sedan
26245,41620,Tacoma,Toyota,Automatic,Gasoline,6,2013,Pickup
9900,62660,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
5440,77994,Fit,Honda,Automatic,Gasoline,4,2008,Hatchback
17371,29619,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
25619,48368,Tacoma,Toyota,Manual,Gasoline,6,2015,Pickup
16122,24086,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
20990,77808,Pilot,Honda,Automatic,Gasoline,6,2012,SUV
16990,70069,Odyssey,Honda,Automatic,Gasoline,6,2011,Minivan
11617,44797,CR-Z,Honda,Manual,Hybrid,4,2013,Coupe
21208,23060,CR-V,Honda,Automatic,Gasoline,4,2014,SUV
20798,15500,Civic,Honda,Automatic,Gasoline,4,2016,Sedan
25000,31280,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
15586,102180,Ridgeline,Honda,Automatic,Gasoline,6,2012,Pickup
15680,87448,Camry,Toyota,Automatic,Gasoline,6,2015,Sedan
18237,34200,RAV4,Toyota,Automatic,Gasoline,4,2013,SUV
22000,8950,Accord,Honda,Automatic,Gasoline,4,2017,Sedan
14450,34627,Corolla,Toyota,Automatic,Gasoline,4,2017,Sedan
12133,36207,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
5665,112614,Civic,Honda,Automatic,Gasoline,4,2008,Sedan
7865,152758,RAV4,Toyota,Automatic,Gasoline,6,2007,SUV
22862,11593,RAV4,Toyota,Automatic,Gasoline,4,2017,SUV
15584,9580,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
4500,181449,Sienna,Toyota,Automatic,Gasoline,6,2004,Minivan
12385,86276,AccordCrosstour,Honda,Automatic,Gasoline,6,2010,SUV
28149,37423,Murano,Nissan,Automatic,Gasoline,6,2015,SUV
15183,27417,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
17499,44488,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
28200,34407,Odyssey,Honda,Automatic,Gasoline,6,2015,Minivan
20500,35071,Quest,Nissan,Automatic,Gasoline,6,2015,Minivan
18749,50722,Titan,Nissan,Automatic,Flexible-Fuel,8,2013,Pickup
14768,42549,Altima,Nissan,Automatic,Gasoline,4,2017,Sedan
17494,54820,RAV4,Toyota,Automatic,Gasoline,4,2013,SUV
10900,42155,Versa,Nissan,Automatic,Gasoline,4,2016,Sedan
20609,34514,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
12981,64335,CR-V,Honda,Automatic,Gasoline,4,2011,SUV
36200,35597,Highlander,Toyota,Automatic,Gasoline,6,2016,SUV
16360,22665,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
10995,46304,Altima,Nissan,Automatic,Gasoline,4,2013,Sedan
16995,87375,Titan,Nissan,Automatic,Gasoline,8,2011,Pickup
5500,145000,Murano,Nissan,Automatic,Gasoline,6,2006,SUV
14398,42252,Corolla,Toyota,Automatic,Gasoline,4,2017,Sedan
16523,21282,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
24798,10890,Accord,Honda,Automatic,Hybrid,4,2017,Sedan
19994,47197,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
7486,172240,Sienna,Toyota,Automatic,Gasoline,6,2010,Minivan
27995,76830,Highlander,Toyota,Automatic,Gasoline,6,2015,SUV
15500,20713,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
15995,28095,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
20987,69305,Tacoma,Toyota,Automatic,Gasoline,6,2014,Pickup
28712,7542,PriusPrime,Toyota,Automatic,Hybrid,4,2017,Hatchback
18940,8447,Civic,Honda,Automatic,Gasoline,4,2016,Sedan
38990,4533,Odyssey,Honda,Automatic,Gasoline,6,2018,Minivan
22995,81820,Ridgeline,Honda,Automatic,Gasoline,6,2014,Pickup
31593,39591,Highlander,Toyota,Automatic,Gasoline,6,2015,SUV
9618,91116,RAV4,Toyota,Automatic,Gasoline,4,2007,SUV
15960,23221,Priusc,Toyota,Automatic,Hybrid,4,2015,Hatchback
10400,95479,Maxima,Nissan,Automatic,Gasoline,6,2011,Sedan
14199,25375,Accord,Honda,Automatic,Gasoline,4,2014,Sedan
4990,153212,Element,Honda,Automatic,Gasoline,4,2004,SUV
18000,53797,Accord,Honda,Automatic,Gasoline,4,2016,Sedan
9300,67762,Altima,Nissan,Automatic,Gasoline,4,2012,Sedan
19850,11223,Civic,Honda,Automatic,Gasoline,4,2017,Coupe
18579,16856,Camry,Toyota,Automatic,Gasoline,4,2017,Sedan
22750,21562,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
30477,4207,Tacoma,Toyota,Automatic,Gasoline,6,2015,Pickup
20100,40305,Camry,Toyota,Automatic,Gasoline,6,2016,Sedan
34913,23213,Highlander,Toyota,Automatic,Gasoline,6,2016,SUV
16554,17380,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
19980,23923,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
22334,53587,Tacoma,Toyota,Automatic,Gasoline,6,2015,Pickup
7500,59921,Civic,Honda,Automatic,Gasoline,4,2010,Coupe
14199,40929,Corolla,Toyota,Automatic,Gasoline,4,2017,Sedan
6500,174237,Maxima,Nissan,Automatic,Gasoline,6,2010,Sedan
23654,33726,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
22700,28116,Pathfinder,Nissan,Automatic,Gasoline,6,2017,SUV
21600,44570,Pathfinder,Nissan,Automatic,Gasoline,6,2016,SUV
13980,35042,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
20011,50624,Avalon,Toyota,Automatic,Gasoline,6,2015,Sedan
5200,190000,CR-V,Honda,Automatic,Gasoline,4,2006,SUV
5200,174244,Fit,Honda,Manual,Gasoline,4,2008,Hatchback
21354,36183,Murano,Nissan,Automatic,Gasoline,6,2015,SUV
19986,22671,Accord,Honda,Automatic,Gasoline,4,2016,Coupe
29500,31354,Pilot,Honda,Automatic,Gasoline,6,2015,SUV
7300,42245,Civic,Honda,Manual,Gasoline,4,2004,Sedan
50409,28151,Sequoia,Toyota,Automatic,Flexible-Fuel,8,2016,SUV
22799,21820,Z,Nissan,Manual,Gasoline,6,2013,Coupe
20340,39840,CR-V,Honda,Automatic,Gasoline,4,2016,SUV
23945,46427,Tacoma,Toyota,Automatic,Gasoline,6,2010,Pickup
14048,33169,Corolla,Toyota,Automatic,Gasoline,4,2017,Sedan
21557,34601,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
16700,42857,Quest,Nissan,Automatic,Gasoline,6,2015,Minivan
25000,7089,Accord,Honda,Automatic,Gasoline,4,2017,Sedan
30900,18689,Tacoma,Toyota,Automatic,Gasoline,6,2017,Pickup
17995,34925,Altima,Nissan,Automatic,Gasoline,4,2017,Sedan
31841,6053,CR-V,Honda,Automatic,Gasoline,4,2017,SUV
20572,33758,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
18491,120066,Odyssey,Honda,Automatic,Gasoline,6,2015,Minivan
19990,41768,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
35989,11451,Highlander,Toyota,Automatic,Gasoline,6,2017,SUV
20460,31001,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
5369,200093,RAV4,Toyota,Automatic,Gasoline,4,2007,SUV
29048,49933,Highlander,Toyota,Automatic,Gasoline,6,2015,SUV
23500,13092,CR-V,Honda,Automatic,Gasoline,4,2016,SUV
40599,11626,Tundra,Toyota,Automatic,Flexible-Fuel,8,2017,Pickup
18500,39890,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
24000,29462,Odyssey,Honda,Automatic,Gasoline,6,2015,Minivan
35980,32277,Tundra,Toyota,Automatic,Flexible-Fuel,8,2014,Pickup
13800,54837,RAV4,Toyota,Automatic,Gasoline,4,2012,SUV
31988,27913,Highlander,Toyota,Automatic,Gasoline,6,2015,SUV
11200,155372,Titan,Nissan,Automatic,Gasoline,8,2009,Pickup
19999,92223,Tundra,Toyota,Automatic,Flexible-Fuel,8,2012,Pickup
23500,7416,CR-V,Honda,Automatic,Gasoline,4,2017,SUV
10987,59097,Civic,Honda,Automatic,Gasoline,4,2012,Sedan
22980,84006,Highlander,Toyota,Automatic,Gasoline,6,2013,SUV
18103,20346,Accord,Honda,Automatic,Gasoline,4,2017,Sedan
19891,32849,Prius,Toyota,Automatic,Hybrid,4,2017,Hatchback
19590,39616,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
17999,97549,Odyssey,Honda,Automatic,Gasoline,6,2012,Minivan
20150,50172,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
15400,22117,Corolla,Toyota,Automatic,Gasoline,4,2016,Sedan
20990,87251,Pilot,Honda,Automatic,Gasoline,6,2015,SUV
30360,48485,Highlander,Toyota,Automatic,Gasoline,6,2015,SUV
18200,17013,Camry,Toyota,Automatic,Gasoline,4,2017,Sedan
16500,92674,Armada,Nissan,Automatic,Gasoline,8,2012,SUV
7900,154000,Titan,Nissan,Automatic,Flexible-Fuel,8,2006,Pickup
14464,97584,Sienna,Toyota,Automatic,Gasoline,6,2012,Minivan
17000,31593,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
24689,16153,Civic,Honda,Automatic,Gasoline,4,2017,Coupe
12997,43624,Corolla,Toyota,Automatic,Gasoline,4,2017,Sedan
6740,97293,Accord,Honda,Automatic,Gasoline,4,2008,Sedan
28000,12169,Odyssey,Honda,Automatic,Gasoline,6,2016,Minivan
10990,113646,CR-V,Honda,Automatic,Gasoline,4,2009,SUV
14808,27930,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
24045,32455,Murano,Nissan,Automatic,Gasoline,6,2015,SUV
19900,33578,CR-V,Honda,Automatic,Gasoline,4,2014,SUV
28800,32484,Highlander,Toyota,Automatic,Gasoline,6,2014,SUV
23545,50149,Odyssey,Honda,Automatic,Gasoline,6,2016,Minivan
15689,85731,AccordCrosstour,Honda,Automatic,Gasoline,6,2013,SUV
17897,20115,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
28850,32808,Pathfinder,Nissan,Automatic,Gasoline,6,2015,SUV
13590,5499,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
12690,35682,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
16290,30105,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
13190,18798,Altima,Nissan,Automatic,Gasoline,6,2016,Sedan
19490,53981,Murano,Nissan,Automatic,Gasoline,6,2015,SUV
14990,40564,Rogue,Nissan,Automatic,Gasoline,4,2014,SUV
12990,34470,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
12990,38305,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
14490,32248,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
19490,41904,Pathfinder,Nissan,Automatic,Gasoline,6,2015,SUV
12377,145038,Tundra,Toyota,Automatic,Gasoline,8,2007,Pickup
7577,57180,Versa,Nissan,Manual,Gasoline,4,2016,Sedan
14980,35690,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
10980,36125,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
22890,38113,Highlander,Toyota,Automatic,Gasoline,6,2015,SUV
15980,35371,Maxima,Nissan,Automatic,Gasoline,6,2014,Sedan
10880,36403,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
10980,36248,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
10980,35112,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
15980,38157,Civic,Honda,Manual,Gasoline,4,2015,Sedan
7192,131501,CR-V,Honda,Automatic,Gasoline,4,2006,SUV
9999,63062,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
10999,25500,RAV4,Toyota,Automatic,Gasoline,4,2012,SUV
4999,64402,Civic,Honda,Automatic,Alternative,4,2012,Sedan
10999,36030,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
9999,58654,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
6999,93386,Altima,Nissan,Automatic,Gasoline,4,2009,Coupe
10999,42844,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
10999,116000,Odyssey,Honda,Automatic,Gasoline,6,2011,Minivan
10999,101189,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
14890,29518,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
10980,10359,Sentra,Nissan,Automatic,Gasoline,4,2017,Sedan
15880,23585,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
11980,30499,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
11880,28166,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
12980,47325,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
10980,46589,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
15880,48520,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
11980,15885,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
10980,31155,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
11880,24623,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
14980,42060,RAV4,Toyota,Automatic,Gasoline,4,2016,SUV
7995,61195,Rogue,Nissan,Automatic,Gasoline,4,2011,SUV
16999,42961,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
12999,44120,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
19990,31918,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
13295,36537,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
16990,42018,Accord,Honda,Automatic,Gasoline,4,2016,Sedan
14890,43673,Rogue,Nissan,Automatic,Gasoline,4,2016,SUV
11870,26750,Altima,Nissan,Automatic,Gasoline,4,2017,Sedan
13881,30011,Accord,Honda,Automatic,Gasoline,4,2015,Coupe
9699,41709,Juke,Nissan,Automatic,Gasoline,4,2013,SUV
15890,35575,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
13990,5816,Altima,Nissan,Automatic,Gasoline,4,2017,Sedan
13490,30403,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
13980,43465,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
14980,41365,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
11899,22339,Altima,Nissan,Automatic,Gasoline,4,2017,Sedan
9495,37054,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
10490,13760,Sentra,Nissan,Automatic,Gasoline,4,2017,Sedan
14495,54082,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
16390,50497,Pathfinder,Nissan,Automatic,Gasoline,6,2015,SUV
12880,23342,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
15879,40340,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
6290,135112,Accord,Honda,Automatic,Gasoline,6,2007,Sedan
7490,129508,Odyssey,Honda,Automatic,Gasoline,6,2008,Minivan
13995,71967,Pathfinder,Nissan,Automatic,Gasoline,6,2015,SUV
9995,115908,CR-V,Honda,Automatic,Gasoline,4,2011,SUV
4495,125176,Sienna,Toyota,Automatic,Gasoline,6,2004,Minivan
7495,100992,Altima,Nissan,Automatic,Gasoline,4,2011,Sedan
12990,39031,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
14999,47230,Pathfinder,Nissan,Automatic,Gasoline,6,2015,SUV
14390,35680,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
11990,23534,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
17495,35970,Accord,Honda,Automatic,Gasoline,4,2016,Sedan
10699,34549,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
15690,41543,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
15879,42224,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
